912101	9121	1	1	50	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16		3	"DAYS PER WEEK"	2	2
912102	9121	2	2	45	1	1	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16	30	2	"DAYS PER WEEK"	2	2
912401	9124	1	1	70	1		"THIGALARU"	"KANNADA"	0	0	0	0	0	0	16				2	2
912402	9124	1	3	33	1	3	"THIGALA"	"KANNADA"	0	0	0	0	0	0	2		4	"DAYS PER WEEK"	2	2
912403	9124	2	3	26	1	3	"THIGALARU"	"KANNADA"	0	0	0	0	0	0	7	15	3	"DAYS PER WEEK"	1	2
912501	9125	1	1	35	1	3	"THIGALARU"	"KANNADA"	0	0	0	0	0	0	2		3	"DAYS PER WEEK"	2	2
912502	9125	2	2	29	1	3	"THIGALA"	"KANNADA"	0	0	0	0	0	0	16	10	2	"DAYS PER WEEK"	2	2
912801	9128	1	1	38	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	12		7	"DAYS PER WEEK"	1	1
912802	9128	2	2	31	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	7	13	6	"DAYS PER WEEK"	2	1
912901	9129	2	1	48	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16	31	7	"DAYS PER WEEK"	1	2
912902	9129	1	3	30	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	10	5			2	2
912903	9129	2	2	28	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	12		6	"DAYS PER WEEK"	1	1
913001	9130	1	1	50	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	10		7	"DAYS PER WEEK"	2	2
913002	9130	2	2	45	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16	34	6	"HOURS PER WEEK"	1	2
913003	9130	1	3	30	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	1	15		7	"HOURS PER DAY"	1	1
913004	9130	2	3	25	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	10	8			1	2
913101	9131	1	1	51	1	3	"VOLKKALIGA"	"KANNADA"	0	0	0	0	0	0	10		7	"DAYS PER WEEK"	2	2
913102	9131	2	2	45	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16	30			2	2
913301	9133	1	1	62	1	4	"BHRAMINS"	"KANNADA"	0	0	0	1	1	0	15		6	"DAYS PER WEEK"	1	1
913302	9133	2	2	50	1	4	"BHRAMINS"	"KANNADA"	0	0	0	0	0	0	14	7			1	2
913501	9135	1	1	48	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	10				2	2
913502	9135	2	2	40	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	5	22			2	2
913901	9139	1	1	55	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	1	7		7	"DAYS PER WEEK"	2	2
913902	9139	2	2	43	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	4	28			2	2
914101	9141	1	1	50	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	10				2	1
914102	9141	2	2	41	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	10	25	4	"DAYS PER WEEK"	1	2
914103	9141	2	3	23	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	12				2	2
914104	9141	2	3	21	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	14				2	2
914201	9142	2	1	65	1	4	"VAISHNAVAS"	"KANNADA"	0	0	0	0	0	0	4		7	"DAYS PER WEEK"	2	2
914202	9142	2	2	42	1	4	"VYSHA"	"KANNADA"	0	0	0	0	0	0	10				2	2
914401	9144	1	1	45	1	3	"VAKKALIGAS"	"KANNADA"	0	0	0	0	0	0	7				2	2
914402	9144	2	2	25	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16	16	6	"DAYS PER WEEK"	2	2
914601	9146	1	1	75	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	4		3	"DAYS PER WEEK"	2	2
914602	9146	2	2	70	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	4				2	2
914603	9146	1	3	35	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	12		6	"DAYS PER WEEK"	2	2
914604	9146	2	3	30	1	3	"GOWDAS"	"KANNADA"	0	0	0	0	0	0	7	10			1	-999
914701	9147	1	1	40	1	4	"SHREE VAISHNAVA"	"KANNADA"	0	0	0	0	0	1	14				2	2
914702	9147	2	2	30	1	4	"SRI VAISHNAVA"	"KANNADA"	0	0	0	0	0	0	10	10			2	1
914801	9148	1	1	50	1	3	"VAKKALIGAS"	"KANNADA"	0	0	0	0	0	0	16		6	"DAYS PER WEEK"	2	2
914802	9148	2	2	44	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16				1	2
914901	9149	1	1	70	1	3	"VOKKALIGAS"	"KANNADA"	0	0	0	0	0	0	2				2	1
915001	9150	1	1	38	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	12		5	"DAYS PER WEEK"	2	2
915002	9150	2	2	35	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	12	14			2	2
915501	9155	1	1	50	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	10		6	"DAYS PER WEEK"	2	2
915502	9155	2	2	45	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	8				2	2
915503	9155	1	3	48	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	9		6	"DAYS PER WEEK"	2	1
915504	9155	2	3	45	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	7	27			2	1
915505	9155	2	3	23	1	3	"VOKKALIGAS"	"KANNADA"	0	0	0	0	0	1	14				2	1
915506	9155	2	3	22	1	3	"VOKKALIGAS"	"KANNADA"	0	0	0	0	0	1	13				2	1
915601	9156	1	1	50	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	2		6	"DAYS PER WEEK"	2	2
915602	9156	2	2	45	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	5	18	7	"DAYS PER WEEK"	1	1
915801	9158	1	1	80	1	3	"VOKKALIGAS"	"KANNADA"	0	0	0	0	0	0	4				2	1
915802	9158	2	2	60	1	3	"VOKKALIGAS"	"KANNADA"	0	0	0	0	0	0	16	55			2	-999
915805	9158	1	3	41	1	3	"VOKKALIGAS"	"KANNADA"	0	0	0	0	0	0	12		4	"DAYS PER WEEK"	1	1
915806	9158	2	3	30	1	3	"VOKKALIGAS"	"KANNADA"	0	0	0	0	0	0	10				1	1
916601	9166	1	1	55	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	7		6		2	2
916602	9166	2	2	48	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	3				1	1
916701	9167	1	1	70	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	3				2	2
916702	9167	2	2	65	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16	45			2	2
916703	9167	1	3	35	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	7		6	"DAYS PER WEEK"	2	2
916704	9167	2	3	25	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	10	5			1	1
917101	9171	1	1	60	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	10	45			2	2
917102	9171	2	2	53	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	4				2	2
917103	9171	1	3	33	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	4		5	"DAYS PER WEEK"	2	2
917104	9171	2	3	30	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	10				2	2
917107	9171	1	3	55	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16				2	2
917108	9171	2	3	49	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	3	30			2	2
917112	9171	2	3	20	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	9				2	2
917501	9175	1	1	50	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	2		7	"DAYS PER WEEK"	2	2
917502	9175	2	2	45	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	2	22			1	1
917503	9175	2	3	20	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	12				2	2
917701	9177	1	1	65	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	4				2	2
917702	9177	2	2	57	1	3	"VOKKALIGAS"	"KANNADA"	0	0	0	0	0	0	4	35			2	1
917703	9177	1	3	30	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	10		6	"DAYS PER WEEK"	2	1
917704	9177	2	3	20	1	3	"VOKKALIGAS"	"KANNADA"	0	0	0	0	0	0	10				1	1
917901	9179	1	1	80	1	4	"BRAHMINS"	"KANNADA"	0	0	1	0	0	0	10		7	"DAYS PER WEEK"	1	1
917902	9179	2	2	70	1	4	"BRAHMIN"	"KANNADA"	0	0	0	0	0	0	3	52			2	-999
917903	9179	1	1	43	1	3	"BRAHMIN"	"KANNADA"	0	0	0	0	0	0	12		5	"DAYS PER WEEK"	2	2
917904	9179	2	3	36	1	4	"BRAHMANA"	"KANNADA"	0	0	0	0	0	0	10	15			1	1
918001	9180	1	1	50	1	3	"ACHAR"	"KANNADA"	0	0	0	0	0	0	7		4	"DAYS PER WEEK"	2	1
918002	9180	2	2	40	1	3	"ACHARARU"	"KANNADA"	0	0	0	0	0	0	2	28			1	1
918401	9184	1	1	45	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	12		7	"DAYS PER WEEK"	1	2
918402	9184	2	2	40	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	4				2	2
918403	9184	2	3	20	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	14				2	1
918801	9188	1	1	28	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	8	5			2	1
918802	9188	2	2	26	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	10				1	1
918901	9189	1	1	50	1	3	"VOKKALIGAS"	"KANNADA"	0	0	0	0	0	0	16	6	7	"DAYS PER WEEK"	2	1
918902	9189	2	2	40	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16		7	"DAYS PER WEEK"	1	1
919001	9190	1	1	60	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16	40			2	2
919002	9190	2	2	45	1	3	"VAKKALIGAS"	"KANNADA"	0	0	0	0	0	0	16	20			2	2
919101	9191	1	1	45	1	3	"GOWDAS"	"KANNADA"	0	0	0	0	0	0	2	35	7	"DAYS PER WEEK"	2	1
919102	9191	2	2	43	1	3	"GOWDAS"	"KANNADA"	0	0	0	0	0	0	2	25			2	2
919103	9191	2	3	20	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	10		7	"DAYS PER WEEK"	2	-999
919104	9191	2	3	19	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	10		6	"DAYS PER WEEK"	2	2
919301	9193	2	1	50	1	1	"ADI KARNATAKA"	"KANNADA"	0	0	0	0	0	0	16	36	5	"DAYS PER WEEK"	2	2
919302	9193	1	3	30	1	1	"ADI KARNATAKA"	"KANNADA"	0	0	0	0	0	0	12				2	1
919601	9196	1	1	65	1	1	"BARBAR"	"KANNADA"	0	0	1	0	0	0	5				2	2
919602	9196	2	2	50	1	3	"BARBAR"	"KANNADA"	0	0	1	0	0	0	16				2	2
919603	9196	1	3	30	1	3	"BARBER"	"KANNADA"	0	0	1	0	0	0	9		6	"DAYS PER WEEK"	2	2
919604	9196	2	3	25	1	1	"BARBER"	"KANNADA"	0	0	1	0	0	0	12	6			2	2
1000101	10001	1	1	56	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16		3	"DAYS PER WEEK"	2	2
1000102	10001	2	2	46	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16	28			1	2
1000103	10001	1	3	28	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	12		4	"DAYS PER WEEK"	2	2
1000104	10001	2	3	20	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	5	5			2	2
1000301	10003	1	1	60	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16		4	"DAYS PER WEEK"	2	2
1000302	10003	2	2	50	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16	32			1	2
1000304	10003	2	3	22	1	3	"VOKKALIGAS"	"KANNADA"	0	0	0	0	0	0	10		7		2	1
1000601	10006	1	1	60	1	3	"LINGAYATH"	"KANNADA"	0	0	0	0	0	0	9		2	"DAYS PER WEEK"	2	2
1000602	10006	2	2	55	1	3	"LINGAYATH"	"KANNADA"	0	0	0	0	0	0	5	30			1	2
1000603	10006	2	3	36	1	3	"LINGAYATH"	"KANNADA"	0	0	0	0	0	0	2				1	2
1000604	10006	1	3	34	1	3	"LINGAYATH"	"KANNADA"	0	0	0	0	0	0	9		7	"DAYS PER WEEK"	2	2
1000605	10006	2	3	30	1	3	"LINGAYATH"	"KANNADA"	0	0	0	0	0	0	9				2	2
1000701	10007	1	1	42	1	3	"LINGAYATH"	"KANNADA"	0	0	0	0	0	0	9		4	"DAYS PER WEEK"	2	2
1000702	10007	2	2	34	1	3	"LINGAYATH"	"KANNADA"	0	0	1	0	0	0	10	14			1	2
1000901	10009	1	1	50	1	3	"LINGAYATH"	"KANNADA"	0	0	0	0	0	0	13		4	"DAYS PER WEEK"	2	2
1000902	10009	2	2	30	1	3	"LINGAYATH"	"KANNADA"	0	0	0	0	0	0	10	9			1	1
1001601	10016	1	1	45	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	10		4	"DAYS PER WEEK"	2	2
1001602	10016	2	2	40	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16	30			2	2
1001604	10016	2	3	18	1	3	"VOKKALIGAS"	"KANNADA"	0	0	0	0	0	0	10				2	1
1001701	10017	1	1	55	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16				2	2
1001702	10017	2	2	50	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16	35	6	"HOURS PER DAY"	1	1
1001703	10017	2	3	35	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	10		5	"DAYS PER WEEK"	2	2
1001901	10019	1	1	65	1	4	"LINGAYATH"	"KANNADA"	0	0	0	1	0	0	10		6	"DAYS PER WEEK"	2	2
1002001	10020	1	1	65	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	6				2	2
1002002	10020	2	2	57	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	16				1	2
1002003	10020	1	3	34	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	8		4	"DAYS PER WEEK"	2	2
1002004	10020	2	3	23	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	8	5			1	2
1002007	10020	1	3	30	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	10		5	"DAYS PER WEEK"	2	2
1002008	10020	2	3	23	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	10	2			2	2
1002101	10021	2	1	45	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	5	20			1	1
1002901	10029	2	1	70	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	16				2	2
1002902	10029	1	3	40	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	9		6	"DAYS PER WEEK"	2	2
1002903	10029	2	3	36	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	9	18			1	2
1002904	10029	2	3	28	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	10	8			2	2
1003001	10030	1	1	75	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	4				2	1
1003002	10030	1	3	52	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	10				2	2
1003003	10030	2	3	40	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	7				2	2
1003101	10031	1	1	46	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	7		7	"DAYS PER WEEK"	2	1
1003102	10031	2	2	40	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16				1	1
1003301	10033	1	1	45	1	3	"VOKKALIGA"	"KANNADA"	0	0	1	0	0	0	16	20	7	"DAYS PER WEEK"	2	2
1003302	10033	2	2	35	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16				1	1
1003303	10033	2	3	18	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	10				2	2
1003501	10035	1	1	50	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	10				2	2
1003502	10035	2	2	45	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16	23	6	"DAYS PER WEEK"	2	2
1003503	10035	2	3	20	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	10		6	"DAYS PER WEEK"	1	1
1003601	10036	1	1	60	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	4				2	2
1003602	10036	2	2	50	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16	25	2	"DAYS PER WEEK"	1	1
1003701	10037	1	1	50	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16				2	2
1003702	10037	2	2	38	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	7	28			1	1
1004001	10040	1	1	55	1	3	"VOKKALIGAS"	"KANNADA"	0	0	0	0	0	0	7		4	"DAYS PER WEEK"	2	1
1004002	10040	2	2	50	1	3	"VOKKALIGAS"	"KANNADA"	0	0	0	0	0	0	7	26			2	1
1004301	10043	1	1	60	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	16				2	2
1004302	10043	2	2	40	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	16				1	2
1004401	10044	1	1	53	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	10		7	"DAYS PER WEEK"	2	1
1004402	10044	2	2	50	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	4	30			1	1
1004403	10044	1	3	28	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	12				2	2
1004404	10044	2	3	20	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	10	2			1	1
1004801	10048	1	1	40	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	4		4	"DAYS PER WEEK"	1	2
1004802	10048	2	2	35	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16	17	5	"DAYS PER WEEK"	1	1
1004805	10048	1	3	30	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	8		4	"DAYS PER WEEK"	2	2
1005001	10050	1	1	65	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	7		5	"DAYS PER WEEK"	2	2
1005002	10050	2	2	50	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	4	32			2	2
1005102	10051	2	2	50	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16	50			2	2
1005103	10051	1	1	35	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	10				2	1
1005201	10052	1	1	50	1	4	"LINGAYATH"	"KANNADA"	0	0	0	0	0	0	9				1	1
1005202	10052	2	2	39	1	4	"LINGAYATH"	"KANNADA"	0	0	0	0	0	0	5	24			1	1
1005203	10052	2	3	18	1	4	"VEERASHAIVA"	"KANNADA"	0	0	0	0	0	0	9				2	-999
1005701	10057	1	1	50	1	4	"LINGAYATH"	"KANNADA"	0	0	0	0	0	0	10		3	"DAYS PER WEEK"	2	1
1005702	10057	2	2	40	1	4	"LINGAYATH"	"KANNADA"	0	0	1	0	0	0	7	23	7	"DAYS PER WEEK"	2	1
1005801	10058	1	1	42	1	4	"LINGAITHRU"	"KANNADA"	0	0	0	0	0	0	5		7	"DAYS PER WEEK"	2	1
1005802	10058	2	2	35	1	4	"LINGGAITARU"	"KANNADA"	0	0	0	0	0	0	7	18	4	"DAYS PER WEEK"	1	1
1005901	10059	1	1	32	1	4	"LINGAITHRU"	"KANNADA"	0	0	0	0	0	0	10		2	"DAYS PER WEEK"	2	1
1005902	10059	2	2	28	1	3	"LINGAYATH"	"KANNADA"	0	0	0	0	0	0	12	7			1	1
1006101	10061	1	1	65	1	3	"VOKKALIGA"	"KANNADA"	0	0	1	0	0	0	2		6	"DAYS PER WEEK"	2	1
1006102	10061	2	2	55	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16	43			1	1
1006103	10061	1	3	37	1	3	"VOKKALIGA"	"KANNADA"	0	0	1	0	0	0	9		3	"DAYS PER WEEK"	2	1
1006104	10061	2	3	27	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	10	8			1	1
1006301	10063	1	1	45	1	4	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	7				2	2
1006302	10063	2	2	38	1	4	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	16	26			1	2
1006303	10063	1	2	25	1	4	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	12				2	2
1006304	10063	2	3	20	1	4	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	4	2			1	2
1006401	10064	2	2	50	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	16	30			1	2
1006402	10064	2	3	18	1	4	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	7				1	2
1006501	10065	1	1	42	1	4	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	3				2	1
1006502	10065	2	2	36	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	7	15			1	2
1006601	10066	1	1	43	1	4	"LINGAITHRU"	"KANNADA"	0	0	1	0	0	0	12		7	"DAYS PER WEEK"	2	1
1006602	10066	2	2	27	1	4	"LINGAITHRU"	"KANNADA"	0	0	1	0	0	0	8	9			1	1
1006801	10068	1	1	77	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	5				2	2
1006802	10068	2	2	65	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16				1	2
1006803	10068	1	3	40	1	3	"VAKKALIGAS"	"KANNADA"	0	0	0	0	0	0	12		7	"DAYS PER WEEK"	2	1
1006804	10068	2	2	36	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	9	14			1	1
1007001	10070	1	1	36	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	11		6	"DAYS PER WEEK"	2	1
1007002	10070	2	2	26	1	3	"VAKKALIGAS"	"KANNADA"	0	0	0	0	0	0	10	12	7	"DAYS PER WEEK"	1	1
1007401	10074	1	1	40	1	3	"VAKKALIGAS"	"KANNADA"	0	0	0	0	0	0	12		3	"DAYS PER WEEK"	2	1
1007402	10074	2	2	30	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	10	13			2	2
1100301	11003	1	1	56	1	3	"KURUBA"	"KANNADA"	0	0	0	0	0	0	16		7	"DAYS PER WEEK"	2	2
1100302	11003	2	2	45	1	3	"KURUBA"	"KANNADA"	0	0	0	0	0	0	16	30			2	2
1100303	11003	1	3	28	1	3	"KURUBARU"	"KANNADA"	0	0	0	0	0	0	9		7	"DAYS PER WEEK"	2	1
1100304	11003	2	3	22	1	3	"KURUBA"	"KANNADA"	0	0	0	0	0	0	5	7			2	2
1100501	11005	2	1	48	1	3	"KURUBA"	"KANNADA"	0	0	0	0	0	0	16	28	6	"DAYS PER WEEK"	2	2
1100601	11006	1	1	28	1	3	"KURUBA"	"KANNADA"	0	0	0	0	0	0	10		7	"DAYS PER WEEK"	1	1
1100602	11006	2	2	22	1	3	"KURUBA"	"KANNADA"	0	0	0	0	0	0	12	4			2	1
1100701	11007	1	1	38	1	3	"KURUBAS"	"KANNADA"	0	0	1	1	0	0	10		7	"DAYS PER WEEK"	1	1
1100702	11007	2	2	30	1	3	"KURUBA"	"KANNADA"	0	0	0	0	0	0	10	15			2	2
1100705	11007	1	3	30	1	3	"KURUBARU"	"KANNADA"	0	0	1	0	0	0	10		7		2	1
1100706	11007	2	3	28	1	3	"KURUBAS"	"KANNADA"	0	0	0	0	0	0	10	11	6	"DAYS PER WEEK"	1	1
1101101	11011	2	1	75	1	3	"KURUBARU"	"KANNADA"	0	0	0	0	0	0	16				2	2
1101102	11011	1	3	48	1	3	"KURUBA"	"KANNADA"	0	0	0	0	0	0	16				2	2
1101103	11011	2	3	38	1	3	"KURUBA"	"KANNADA"	0	0	0	0	0	0	16				1	1
1101501	11015	1	1	40	1	3	"KURUBA"	"KANNADA"	0	0	0	0	0	0	16	12	5	"DAYS PER WEEK"	2	2
1101502	11015	2	2	35	1	3	"KURUBA"	"KANNADA"	0	0	0	0	0	0	16				2	2
1101901	11019	1	1	45	1	3	"KURUBA"	"KANNADA"	0	0	0	0	0	0	3		4	"DAYS PER WEEK"	2	2
1101902	11019	2	2	35	1	3	"KURUBA"	"KANNADA"	0	0	0	0	0	0	16	16			2	2
1102101	11021	1	1	55	1	3	"VOKKALIGAS"	"KANNADA"	0	0	0	0	0	0	8		5	"DAYS PER WEEK"	2	1
1102102	11021	2	2	50	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16	35	3	"DAYS PER WEEK"	2	2
1102103	11021	1	3	25	1	3	"VOKKALIGAS"	"KANNADA"	0	0	0	0	0	0	10		7	"DAYS PER WEEK"	2	1
1102104	11021	2	3	23	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	8	7			2	2
1102201	11022	1	1	51	1	3	"MADIVALA"	"KANNADA"	0	0	0	0	0	0	4		5	"DAYS PER WEEK"	2	1
1102202	11022	2	2	42	1	3	"MADIWALA"	"KANNADA"	0	0	0	0	0	0	4	18	6	"DAYS PER WEEK"	2	1
1102301	11023	1	2	99	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16				2	2
1102302	11023	2	1	95	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16	50			2	2
1102303	11023	1	3	55	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16		6	"DAYS PER WEEK"	2	1
1102304	11023	2	3	48	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	4	25			2	2
1102307	11023	2	3	19	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	10				2	2
1102501	11025	1	1	76	1	3	"VOKKALIGA"	"KANNADA"	0	0	0	0	0	0	16		4	"DAYS PER WEEK"	2	1
1102502	11025	2	2	60	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	16	45			2	2
1102503	11025	1	3	35	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	14		6	"DAYS PER WEEK"	2	2
1102504	11025	2	3	21	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	7				2	2
1102505	11025	2	3	25	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	8	2			2	2
1102801	11028	1	1	50	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	16				2	2
1102802	11028	2	2	45	1	3	"VAKKALIGA"	"KANNADA"	0	0	0	0	0	0	16	25			2	2
1102901	11029	1	1	45	1	3	"VAKKALIGA"	"KANNADA"	0	0	1	0	0	0	10				2	1
